id,year,ncessch,leaid,grade,race,sex,enrollment,fips,extracted_at
3492,2022,062271003266,0622710,4,99,99,44,6,2026-03-29
3493,2022,062271003269,0622710,4,99,99,37,6,2026-03-29
3494,2022,062271003270,0622710,4,99,99,96,6,2026-03-29
3495,2022,062271003272,0622710,4,99,99,117,6,2026-03-29
3496,2022,062271003274,0622710,4,99,99,24,6,2026-03-29
3497,2022,062271003280,0622710,4,99,99,26,6,2026-03-29
3498,2022,062271003281,0622710,4,99,99,45,6,2026-03-29
3499,2022,062271003283,0622710,4,99,99,33,6,2026-03-29
3500,2022,062271003284,0622710,4,99,99,104,6,2026-03-29
3501,2022,062271003285,0622710,4,99,99,71,6,2026-03-29
3502,2022,062271003286,0622710,4,99,99,83,6,2026-03-29
3503,2022,062271003291,0622710,4,99,99,57,6,2026-03-29
3504,2022,062271003293,0622710,4,99,99,55,6,2026-03-29
3505,2022,062271003294,0622710,4,99,99,44,6,2026-03-29
3506,2022,062271003295,0622710,4,99,99,53,6,2026-03-29
3507,2022,062271003297,0622710,4,99,99,53,6,2026-03-29
3508,2022,062271003298,0622710,4,99,99,75,6,2026-03-29
3509,2022,062271003300,0622710,4,99,99,54,6,2026-03-29
3510,2022,062271003305,0622710,4,99,99,33,6,2026-03-29
3511,2022,062271003306,0622710,4,99,99,63,6,2026-03-29
3512,2022,062271003309,0622710,4,99,99,67,6,2026-03-29
3513,2022,062271003310,0622710,4,99,99,46,6,2026-03-29
3514,2022,062271003311,0622710,4,99,99,56,6,2026-03-29
3515,2022,062271003312,0622710,4,99,99,48,6,2026-03-29
3516,2022,062271003316,0622710,4,99,99,90,6,2026-03-29
3517,2022,062271003317,0622710,4,99,99,63,6,2026-03-29
3518,2022,062271003318,0622710,4,99,99,42,6,2026-03-29
3519,2022,062271003319,0622710,4,99,99,40,6,2026-03-29
3520,2022,062271003320,0622710,4,99,99,136,6,2026-03-29
3521,2022,062271003321,0622710,4,99,99,104,6,2026-03-29
3522,2022,062271003323,0622710,4,99,99,65,6,2026-03-29
3523,2022,062271003326,0622710,4,99,99,91,6,2026-03-29
3524,2022,062271003328,0622710,4,99,99,111,6,2026-03-29
3525,2022,062271003329,0622710,4,99,99,37,6,2026-03-29
3526,2022,062271003331,0622710,4,99,99,66,6,2026-03-29
3527,2022,062271003332,0622710,4,99,99,55,6,2026-03-29
3528,2022,062271003334,0622710,4,99,99,80,6,2026-03-29
3529,2022,062271003337,0622710,4,99,99,41,6,2026-03-29
3530,2022,062271003338,0622710,4,99,99,30,6,2026-03-29
3531,2022,062271003343,0622710,4,99,99,109,6,2026-03-29
3532,2022,062271003344,0622710,4,99,99,44,6,2026-03-29
3533,2022,062271003345,0622710,4,99,99,123,6,2026-03-29
3534,2022,062271003346,0622710,4,99,99,62,6,2026-03-29
3535,2022,062271003347,0622710,4,99,99,86,6,2026-03-29
3536,2022,062271003348,0622710,4,99,99,36,6,2026-03-29
3537,2022,062271003349,0622710,4,99,99,83,6,2026-03-29
3538,2022,062271003351,0622710,4,99,99,53,6,2026-03-29
3539,2022,062271003352,0622710,4,99,99,60,6,2026-03-29
3540,2022,062271003353,0622710,4,99,99,42,6,2026-03-29
3541,2022,062271003354,0622710,4,99,99,27,6,2026-03-29
3542,2022,062271003355,0622710,4,99,99,24,6,2026-03-29
3543,2022,062271003356,0622710,4,99,99,61,6,2026-03-29
3544,2022,062271003357,0622710,4,99,99,58,6,2026-03-29
3545,2022,062271003358,0622710,4,99,99,85,6,2026-03-29
3546,2022,062271003359,0622710,4,99,99,123,6,2026-03-29
3547,2022,062271003360,0622710,4,99,99,26,6,2026-03-29
3548,2022,062271003362,0622710,4,99,99,28,6,2026-03-29
3549,2022,062271003365,0622710,4,99,99,127,6,2026-03-29
3550,2022,062271003366,0622710,4,99,99,87,6,2026-03-29
3551,2022,062271003368,0622710,4,99,99,72,6,2026-03-29
3552,2022,062271003369,0622710,4,99,99,81,6,2026-03-29
3553,2022,062271003370,0622710,4,99,99,73,6,2026-03-29
3554,2022,062271003371,0622710,4,99,99,32,6,2026-03-29
3555,2022,062271003374,0622710,4,99,99,46,6,2026-03-29
3556,2022,062271003375,0622710,4,99,99,33,6,2026-03-29
3557,2022,062271003377,0622710,4,99,99,68,6,2026-03-29
3558,2022,062271003379,0622710,4,99,99,45,6,2026-03-29
3559,2022,062271003380,0622710,4,99,99,62,6,2026-03-29
3560,2022,062271003381,0622710,4,99,99,78,6,2026-03-29
3561,2022,062271003384,0622710,4,99,99,66,6,2026-03-29
3562,2022,062271003386,0622710,4,99,99,96,6,2026-03-29
3563,2022,062271003388,0622710,4,99,99,116,6,2026-03-29
3564,2022,062271003390,0622710,4,99,99,49,6,2026-03-29
3565,2022,062271003391,0622710,4,99,99,98,6,2026-03-29
3566,2022,062271003393,0622710,4,99,99,78,6,2026-03-29
3567,2022,062271003394,0622710,4,99,99,84,6,2026-03-29
3568,2022,062271003395,0622710,4,99,99,76,6,2026-03-29
3569,2022,062271003396,0622710,4,99,99,58,6,2026-03-29
3570,2022,062271003399,0622710,4,99,99,27,6,2026-03-29
3571,2022,062271003400,0622710,4,99,99,83,6,2026-03-29
3572,2022,062271003401,0622710,4,99,99,29,6,2026-03-29
3573,2022,062271003402,0622710,4,99,99,85,6,2026-03-29
3574,2022,062271003403,0622710,4,99,99,43,6,2026-03-29
3575,2022,062271003404,0622710,4,99,99,54,6,2026-03-29
3576,2022,062271003406,0622710,4,99,99,64,6,2026-03-29
3577,2022,062271003407,0622710,4,99,99,69,6,2026-03-29
3578,2022,062271003408,0622710,4,99,99,78,6,2026-03-29
3579,2022,062271003409,0622710,4,99,99,81,6,2026-03-29
3580,2022,062271003410,0622710,4,99,99,95,6,2026-03-29
3581,2022,062271003411,0622710,4,99,99,68,6,2026-03-29
3582,2022,062271003412,0622710,4,99,99,150,6,2026-03-29
3583,2022,062271003414,0622710,4,99,99,41,6,2026-03-29
3584,2022,062271003415,0622710,4,99,99,116,6,2026-03-29
3585,2022,062271003416,0622710,4,99,99,50,6,2026-03-29
3586,2022,062271003417,0622710,4,99,99,16,6,2026-03-29
3587,2022,062271003418,0622710,4,99,99,54,6,2026-03-29
3588,2022,062271003419,0622710,4,99,99,59,6,2026-03-29
3589,2022,062271003420,0622710,4,99,99,26,6,2026-03-29
3590,2022,062271003421,0622710,4,99,99,60,6,2026-03-29
3591,2022,062271003425,0622710,4,99,99,59,6,2026-03-29
3592,2022,062271003427,0622710,4,99,99,69,6,2026-03-29
3593,2022,062271003431,0622710,4,99,99,58,6,2026-03-29
3594,2022,062271003432,0622710,4,99,99,18,6,2026-03-29
3595,2022,062271003433,0622710,4,99,99,47,6,2026-03-29
3596,2022,062271003434,0622710,4,99,99,79,6,2026-03-29
3597,2022,062271003436,0622710,4,99,99,44,6,2026-03-29
3598,2022,062271003437,0622710,4,99,99,26,6,2026-03-29
3599,2022,062271003438,0622710,4,99,99,160,6,2026-03-29
3600,2022,062271003440,0622710,4,99,99,39,6,2026-03-29
3601,2022,062271003441,0622710,4,99,99,91,6,2026-03-29
3602,2022,062271003442,0622710,4,99,99,39,6,2026-03-29
3603,2022,062271003443,0622710,4,99,99,86,6,2026-03-29
3604,2022,062271003446,0622710,4,99,99,64,6,2026-03-29
3605,2022,062271003447,0622710,4,99,99,47,6,2026-03-29
3606,2022,062271003448,0622710,4,99,99,140,6,2026-03-29
3607,2022,062271003449,0622710,4,99,99,89,6,2026-03-29
3608,2022,062271003451,0622710,4,99,99,45,6,2026-03-29
3609,2022,062271003454,0622710,4,99,99,103,6,2026-03-29
3610,2022,062271003456,0622710,4,99,99,63,6,2026-03-29
3611,2022,062271003457,0622710,4,99,99,52,6,2026-03-29
3612,2022,062271003458,0622710,4,99,99,26,6,2026-03-29
3613,2022,062271003459,0622710,4,99,99,100,6,2026-03-29
3614,2022,062271003461,0622710,4,99,99,32,6,2026-03-29
3615,2022,062271003462,0622710,4,99,99,78,6,2026-03-29
3616,2022,062271003464,0622710,4,99,99,77,6,2026-03-29
3617,2022,062271003465,0622710,4,99,99,19,6,2026-03-29
3618,2022,062271003467,0622710,4,99,99,57,6,2026-03-29
3619,2022,062271003469,0622710,4,99,99,57,6,2026-03-29
3620,2022,062271003470,0622710,4,99,99,97,6,2026-03-29
3621,2022,062271003471,0622710,4,99,99,96,6,2026-03-29
3622,2022,062271003472,0622710,4,99,99,92,6,2026-03-29
3623,2022,062271003473,0622710,4,99,99,98,6,2026-03-29
3624,2022,062271003474,0622710,4,99,99,94,6,2026-03-29
3625,2022,062271003476,0622710,4,99,99,33,6,2026-03-29
3626,2022,062271005887,0622710,4,99,99,74,6,2026-03-29
3627,2022,062271007118,0622710,4,99,99,6,6,2026-03-29
3628,2022,062271007119,0622710,4,99,99,47,6,2026-03-29
3629,2022,062271007120,0622710,4,99,99,78,6,2026-03-29
3630,2022,062271007521,0622710,4,99,99,64,6,2026-03-29
3631,2022,062271007753,0622710,4,99,99,17,6,2026-03-29
3632,2022,062271007755,0622710,4,99,99,65,6,2026-03-29
3633,2022,062271007756,0622710,4,99,99,3,6,2026-03-29
3634,2022,062271007758,0622710,4,99,99,1,6,2026-03-29
3635,2022,062271007759,0622710,4,99,99,9,6,2026-03-29
3636,2022,062271007764,0622710,4,99,99,3,6,2026-03-29
3637,2022,062271007770,0622710,4,99,99,60,6,2026-03-29
3638,2022,062271008026,0622710,4,99,99,34,6,2026-03-29
3639,2022,062271008157,0622710,4,99,99,37,6,2026-03-29
3640,2022,062271008158,0622710,4,99,99,52,6,2026-03-29
3641,2022,062271008510,0622710,4,99,99,121,6,2026-03-29
3642,2022,062271008888,0622710,4,99,99,49,6,2026-03-29
3643,2022,062271009151,0622710,4,99,99,174,6,2026-03-29
3644,2022,062271009394,0622710,4,99,99,75,6,2026-03-29
3645,2022,062271009395,0622710,4,99,99,96,6,2026-03-29
3646,2022,062271009572,0622710,4,99,99,70,6,2026-03-29
3647,2022,062271009573,0622710,4,99,99,104,6,2026-03-29
3648,2022,062271010241,0622710,4,99,99,44,6,2026-03-29
3649,2022,062271010242,0622710,4,99,99,88,6,2026-03-29
3650,2022,062271010243,0622710,4,99,99,112,6,2026-03-29
3651,2022,062271010527,0622710,4,99,99,63,6,2026-03-29
3652,2022,062271010528,0622710,4,99,99,1,6,2026-03-29
3653,2022,062271010529,0622710,4,99,99,75,6,2026-03-29
3654,2022,062271010839,0622710,4,99,99,98,6,2026-03-29
3655,2022,062271010854,0622710,4,99,99,50,6,2026-03-29
3656,2022,062271010857,0622710,4,99,99,61,6,2026-03-29
3657,2022,062271010858,0622710,4,99,99,75,6,2026-03-29
3658,2022,062271010877,0622710,4,99,99,26,6,2026-03-29
3659,2022,062271010879,0622710,4,99,99,45,6,2026-03-29
3660,2022,062271010880,0622710,4,99,99,44,6,2026-03-29
3661,2022,062271010881,0622710,4,99,99,67,6,2026-03-29
3662,2022,062271010882,0622710,4,99,99,49,6,2026-03-29
3663,2022,062271010883,0622710,4,99,99,79,6,2026-03-29
3664,2022,062271010884,0622710,4,99,99,75,6,2026-03-29
3665,2022,062271010885,0622710,4,99,99,53,6,2026-03-29
3666,2022,062271010886,0622710,4,99,99,61,6,2026-03-29
3667,2022,062271010887,0622710,4,99,99,34,6,2026-03-29
3668,2022,062271011310,0622710,4,99,99,8,6,2026-03-29
3669,2022,062271011622,0622710,4,99,99,59,6,2026-03-29
3670,2022,062271011623,0622710,4,99,99,88,6,2026-03-29
3671,2022,062271011624,0622710,4,99,99,57,6,2026-03-29
3672,2022,062271011625,0622710,4,99,99,82,6,2026-03-29
3673,2022,062271011644,0622710,4,99,99,77,6,2026-03-29
3674,2022,062271011645,0622710,4,99,99,95,6,2026-03-29
3675,2022,062271011646,0622710,4,99,99,86,6,2026-03-29
3676,2022,062271011647,0622710,4,99,99,63,6,2026-03-29
3677,2022,062271011648,0622710,4,99,99,57,6,2026-03-29
3678,2022,062271011654,0622710,4,99,99,64,6,2026-03-29
3679,2022,062271012217,0622710,4,99,99,38,6,2026-03-29
3680,2022,062271012493,0622710,4,99,99,59,6,2026-03-29
3681,2022,062271012524,0622710,4,99,99,49,6,2026-03-29
3682,2022,062271012566,0622710,4,99,99,60,6,2026-03-29
3683,2022,062271012627,0622710,4,99,99,103,6,2026-03-29
3684,2022,062271012632,0622710,4,99,99,83,6,2026-03-29
3685,2022,062271012667,0622710,4,99,99,52,6,2026-03-29
3686,2022,062271012671,0622710,4,99,99,94,6,2026-03-29
3687,2022,062271012674,0622710,4,99,99,91,6,2026-03-29
3688,2022,062271012677,0622710,4,99,99,72,6,2026-03-29
3689,2022,062271012688,0622710,4,99,99,50,6,2026-03-29
3690,2022,062271012692,0622710,4,99,99,62,6,2026-03-29
3691,2022,062271012719,0622710,4,99,99,62,6,2026-03-29
3692,2022,062271012721,0622710,4,99,99,57,6,2026-03-29
3693,2022,062271012724,0622710,4,99,99,48,6,2026-03-29
3694,2022,062271012764,0622710,4,99,99,51,6,2026-03-29
3695,2022,062271012780,0622710,4,99,99,106,6,2026-03-29
3696,2022,062271012806,0622710,4,99,99,140,6,2026-03-29
3697,2022,062271013006,0622710,4,99,99,51,6,2026-03-29
3698,2022,062271013045,0622710,4,99,99,96,6,2026-03-29
3699,2022,062271013082,0622710,4,99,99,97,6,2026-03-29
3700,2022,062271013089,0622710,4,99,99,66,6,2026-03-29
3701,2022,062271013090,0622710,4,99,99,84,6,2026-03-29
3702,2022,062271013119,0622710,4,99,99,80,6,2026-03-29
3703,2022,062271013147,0622710,4,99,99,60,6,2026-03-29
3704,2022,062271013175,0622710,4,99,99,158,6,2026-03-29
3705,2022,062271013177,0622710,4,99,99,125,6,2026-03-29
3706,2022,062271013194,0622710,4,99,99,61,6,2026-03-29
3707,2022,062271013195,0622710,4,99,99,58,6,2026-03-29
3708,2022,062271013198,0622710,4,99,99,90,6,2026-03-29
3709,2022,062271013726,0622710,4,99,99,97,6,2026-03-29
3710,2022,062271014630,0622710,4,99,99,72,6,2026-03-29
3711,2022,062271014631,0622710,4,99,99,79,6,2026-03-29
3712,2022,062271014632,0622710,4,99,99,85,6,2026-03-29
3713,2022,062271014633,0622710,4,99,99,87,6,2026-03-29
3714,2022,062271014634,0622710,4,99,99,60,6,2026-03-29
3715,2022,062271014635,0622710,4,99,99,99,6,2026-03-29
3716,2022,062274003478,0622740,4,99,99,60,6,2026-03-29
3717,2022,062274003479,0622740,4,99,99,109,6,2026-03-29
3718,2022,062274003480,0622740,4,99,99,73,6,2026-03-29
3719,2022,062274003483,0622740,4,99,99,124,6,2026-03-29
3720,2022,062274003485,0622740,4,99,99,57,6,2026-03-29
3721,2022,062274008219,0622740,4,99,99,87,6,2026-03-29
3722,2022,062274010962,0622740,4,99,99,122,6,2026-03-29
3723,2022,062274012358,0622740,4,99,99,0,6,2026-03-29
3724,2022,062274013433,0622740,4,99,99,98,6,2026-03-29
3725,2022,062274014458,0622740,4,99,99,117,6,2026-03-29
3726,2022,062283003489,0622830,4,99,99,94,6,2026-03-29
3727,2022,062283003490,0622830,4,99,99,83,6,2026-03-29
3728,2022,062283003491,0622830,4,99,99,17,6,2026-03-29
3729,2022,062283003492,0622830,4,99,99,96,6,2026-03-29
3730,2022,062286003496,0622860,4,99,99,25,6,2026-03-29
3731,2022,062286003498,0622860,4,99,99,10,6,2026-03-29
3732,2022,062289003499,0622890,4,99,99,51,6,2026-03-29
3733,2022,062289003501,0622890,4,99,99,43,6,2026-03-29
3734,2022,062289003502,0622890,4,99,99,48,6,2026-03-29
3735,2022,062292003504,0622920,4,99,99,11,6,2026-03-29
3736,2022,062295003505,0622950,4,99,99,27,6,2026-03-29
3737,2022,062301003507,0623010,4,99,99,56,6,2026-03-29
3738,2022,062301003509,0623010,4,99,99,70,6,2026-03-29
3739,2022,062301003510,0623010,4,99,99,57,6,2026-03-29
3740,2022,062301003511,0623010,4,99,99,56,6,2026-03-29
3741,2022,062301005900,0623010,4,99,99,74,6,2026-03-29
3742,2022,062304003514,0623040,4,99,99,28,6,2026-03-29
3743,2022,062308003517,0623080,4,99,99,25,6,2026-03-29
3744,2022,062308003518,0623080,4,99,99,70,6,2026-03-29
3745,2022,062308003519,0623080,4,99,99,53,6,2026-03-29
3746,2022,062308003520,0623080,4,99,99,51,6,2026-03-29
3747,2022,062308003521,0623080,4,99,99,78,6,2026-03-29
3748,2022,062308003524,0623080,4,99,99,59,6,2026-03-29
3749,2022,062308003525,0623080,4,99,99,56,6,2026-03-29
3750,2022,062308003526,0623080,4,99,99,85,6,2026-03-29
3751,2022,062308003527,0623080,4,99,99,46,6,2026-03-29
3752,2022,062308003529,0623080,4,99,99,53,6,2026-03-29
3753,2022,062308011785,0623080,4,99,99,82,6,2026-03-29
3754,2022,062308014473,0623080,4,99,99,6,6,2026-03-29
3755,2022,062313003530,0623130,4,99,99,49,6,2026-03-29
3756,2022,062316003531,0623160,4,99,99,62,6,2026-03-29
3757,2022,062316003533,0623160,4,99,99,67,6,2026-03-29
3758,2022,062316003534,0623160,4,99,99,80,6,2026-03-29
3759,2022,062316003535,0623160,4,99,99,44,6,2026-03-29
3760,2022,062316003537,0623160,4,99,99,87,6,2026-03-29
3761,2022,062316003538,0623160,4,99,99,68,6,2026-03-29
3762,2022,062316003539,0623160,4,99,99,79,6,2026-03-29
3763,2022,062316003541,0623160,4,99,99,73,6,2026-03-29
3764,2022,062316003542,0623160,4,99,99,72,6,2026-03-29
3765,2022,062316008031,0623160,4,99,99,56,6,2026-03-29
3766,2022,062316010900,0623160,4,99,99,67,6,2026-03-29
3767,2022,062316010901,0623160,4,99,99,80,6,2026-03-29
3768,2022,062334003282,0623340,4,99,99,110,6,2026-03-29
3769,2022,062334003543,0623340,4,99,99,117,6,2026-03-29
3770,2022,062334003544,0623340,4,99,99,46,6,2026-03-29
3771,2022,062334003546,0623340,4,99,99,56,6,2026-03-29
3772,2022,062334003547,0623340,4,99,99,20,6,2026-03-29
3773,2022,062334003550,0623340,4,99,99,90,6,2026-03-29
3774,2022,062334003551,0623340,4,99,99,87,6,2026-03-29
3775,2022,062334003553,0623340,4,99,99,85,6,2026-03-29
3776,2022,062334003556,0623340,4,99,99,85,6,2026-03-29
3777,2022,062334004611,0623340,4,99,99,9,6,2026-03-29
3778,2022,062334006019,0623340,4,99,99,90,6,2026-03-29
3779,2022,062334008894,0623340,4,99,99,117,6,2026-03-29
3780,2022,062334009397,0623340,4,99,99,98,6,2026-03-29
3781,2022,062334010954,0623340,4,99,99,96,6,2026-03-29
3782,2022,062334011678,0623340,4,99,99,99,6,2026-03-29
3783,2022,062334011926,0623340,4,99,99,94,6,2026-03-29
3784,2022,062334012280,0623340,4,99,99,86,6,2026-03-29
3785,2022,062334013804,0623340,4,99,99,21,6,2026-03-29
3786,2022,062334014058,0623340,4,99,99,105,6,2026-03-29
3787,2022,062343003558,0623430,4,99,99,45,6,2026-03-29
3788,2022,062343003559,0623430,4,99,99,81,6,2026-03-29
3789,2022,062343003560,0623430,4,99,99,107,6,2026-03-29
3790,2022,062343003561,0623430,4,99,99,78,6,2026-03-29
3791,2022,062343003562,0623430,4,99,99,85,6,2026-03-29
3792,2022,062343003563,0623430,4,99,99,104,6,2026-03-29
3793,2022,062343003564,0623430,4,99,99,69,6,2026-03-29
3794,2022,062343003565,0623430,4,99,99,75,6,2026-03-29
3795,2022,062343007191,0623430,4,99,99,69,6,2026-03-29
3796,2022,062346003566,0623460,4,99,99,11,6,2026-03-29
3797,2022,062353003567,0623530,4,99,99,91,6,2026-03-29
3798,2022,062355003569,0623550,4,99,99,3,6,2026-03-29
3799,2022,062361001374,0623610,4,99,99,70,6,2026-03-29
3800,2022,062361003578,0623610,4,99,99,65,6,2026-03-29
3801,2022,062361003579,0623610,4,99,99,59,6,2026-03-29
3802,2022,062361003580,0623610,4,99,99,108,6,2026-03-29
3803,2022,062361003581,0623610,4,99,99,72,6,2026-03-29
3804,2022,062361003584,0623610,4,99,99,59,6,2026-03-29
3805,2022,062361003585,0623610,4,99,99,126,6,2026-03-29
3806,2022,062361003587,0623610,4,99,99,94,6,2026-03-29
3807,2022,062361003588,0623610,4,99,99,80,6,2026-03-29
3808,2022,062361004004,0623610,4,99,99,76,6,2026-03-29
3809,2022,062361007364,0623610,4,99,99,0,6,2026-03-29
3810,2022,062361007749,0623610,4,99,99,102,6,2026-03-29
3811,2022,062361008160,0623610,4,99,99,93,6,2026-03-29
3812,2022,062361009398,0623610,4,99,99,125,6,2026-03-29
3813,2022,062361009575,0623610,4,99,99,90,6,2026-03-29
3814,2022,062361009916,0623610,4,99,99,70,6,2026-03-29
3815,2022,062361010390,0623610,4,99,99,76,6,2026-03-29
3816,2022,062361010653,0623610,4,99,99,88,6,2026-03-29
3817,2022,062361011419,0623610,4,99,99,93,6,2026-03-29
3818,2022,062361011420,0623610,4,99,99,105,6,2026-03-29
3819,2022,062361011959,0623610,4,99,99,103,6,2026-03-29
3820,2022,062361014647,0623610,4,99,99,24,6,2026-03-29
3821,2022,062370003592,0623700,4,99,99,40,6,2026-03-29
3822,2022,062373003593,0623730,4,99,99,1,6,2026-03-29
3823,2022,062376003594,0623760,4,99,99,30,6,2026-03-29
3824,2022,062380003595,0623800,4,99,99,20,6,2026-03-29
3825,2022,062382003596,0623820,4,99,99,26,6,2026-03-29
3826,2022,062394003599,0623940,4,99,99,7,6,2026-03-29
3827,2022,062394003600,0623940,4,99,99,6,6,2026-03-29
3828,2022,062394003603,0623940,4,99,99,43,6,2026-03-29
3829,2022,062394003607,0623940,4,99,99,45,6,2026-03-29
3830,2022,062394003608,0623940,4,99,99,2,6,2026-03-29
3831,2022,062394006039,0623940,4,99,99,2,6,2026-03-29
3832,2022,062394008897,0623940,4,99,99,18,6,2026-03-29
3833,2022,062397003609,0623970,4,99,99,44,6,2026-03-29
3834,2022,062397009578,0623970,4,99,99,30,6,2026-03-29
3835,2022,062397014663,0623970,4,99,99,0,6,2026-03-29
3836,2022,062400001766,0624000,4,99,99,61,6,2026-03-29
3837,2022,062400003610,0624000,4,99,99,61,6,2026-03-29
3838,2022,062400003611,0624000,4,99,99,60,6,2026-03-29
3839,2022,062400011479,0624000,4,99,99,1,6,2026-03-29
3840,2022,062403000178,0624030,4,99,99,85,6,2026-03-29
3841,2022,062403003614,0624030,4,99,99,81,6,2026-03-29
3842,2022,062403003615,0624030,4,99,99,53,6,2026-03-29
3843,2022,062403007071,0624030,4,99,99,0,6,2026-03-29
3844,2022,062403009579,0624030,4,99,99,63,6,2026-03-29
3845,2022,062409003621,0624090,4,99,99,85,6,2026-03-29
3846,2022,062409003622,0624090,4,99,99,22,6,2026-03-29
3847,2022,062409003623,0624090,4,99,99,79,6,2026-03-29
3848,2022,062409003624,0624090,4,99,99,11,6,2026-03-29
3849,2022,062409003625,0624090,4,99,99,11,6,2026-03-29
3850,2022,062409003626,0624090,4,99,99,71,6,2026-03-29
3851,2022,062409003628,0624090,4,99,99,63,6,2026-03-29
3852,2022,062409003629,0624090,4,99,99,67,6,2026-03-29
3853,2022,062409003631,0624090,4,99,99,15,6,2026-03-29
3854,2022,062409003632,0624090,4,99,99,76,6,2026-03-29
3855,2022,062409003634,0624090,4,99,99,66,6,2026-03-29
3856,2022,062409003637,0624090,4,99,99,121,6,2026-03-29
3857,2022,062409003638,0624090,4,99,99,25,6,2026-03-29
3858,2022,062409009399,0624090,4,99,99,3,6,2026-03-29
3859,2022,062409012398,0624090,4,99,99,84,6,2026-03-29
3860,2022,062415003641,0624150,4,99,99,27,6,2026-03-29
3861,2022,062418003643,0624180,4,99,99,111,6,2026-03-29
3862,2022,062421003644,0624210,4,99,99,4,6,2026-03-29
3863,2022,062423003645,0624230,4,99,99,82,6,2026-03-29
3864,2022,062423003646,0624230,4,99,99,104,6,2026-03-29
3865,2022,062423007779,0624230,4,99,99,0,6,2026-03-29
3866,2022,062423013991,0624230,4,99,99,83,6,2026-03-29
3867,2022,062430003652,0624300,4,99,99,102,6,2026-03-29
3868,2022,062433003653,0624330,4,99,99,8,6,2026-03-29
3869,2022,062436003654,0624360,4,99,99,109,6,2026-03-29
3870,2022,062439003655,0624390,4,99,99,39,6,2026-03-29
3871,2022,062448003659,0624480,4,99,99,30,6,2026-03-29
3872,2022,062448004624,0624480,4,99,99,3,6,2026-03-29
